"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPRE_RA","POPRE_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","2919959",5174,7038,3581,3457,1713,3497,1828,816,1707,934,NA,0.538,NA,NA,86,0,74,0,10,20,17,24,9,6,0,0,86,23,29,33,28.3,7.27,2,14,18,31,1,12,6,0,0,71,0,31,50,30,56,86,0,0,0,1,10,66,6,11,66,6,37,39,40,38.61,2.25,0,13,2,10,53,78,8,47,39,83,1,0,15,12,18,13,12,0,1,0,0,11,79,6,0,1,0,50,36,7,0,0,72,0,6,78,2,2857.5,3085,3475,3098.38,608.17,6,71,5,1,84,9.31,0.96,0,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.364,NA,50.3807850029291,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920007",10082,8782,4544,4238,2346,4623,1813,1127,2214,897,NA,0.576,NA,NA,119,0,79,0,27,33,26,23,9,1,0,0,119,20,24,30,25.11,6.35,3,10,45,51,2,5,11,6,0,100,0,53,60,41,78,118,0,0,0,0,12,81,13,12,81,13,38,39,40,39.07,2.05,0,24,14,17,53,84,35,61,57,112,6,0,22,6,35,12,14,3,3,0,0,11,118,0,1,0,0,58,61,11,6,0,100,0,3,106,10,3022.5,3290,3600,3302.35,533.44,2,82,18,1,96,9.24,0.7,1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.387,NA,53.7488708220416,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920106",20097,19326,9555,9771,5073,9651,4602,2511,4798,2462,NA,0.572,NA,NA,194,0,137,4,45,48,42,30,20,5,0,0,190,19.25,24.5,31,25.46,7,0,25,63,67,2,14,27,18,0,105,0,84,101,76,118,191,2,0,0,4,16,153,11,20,153,11,38,39,40,38.85,2.2,0,55,14,11,97,55,139,139,54,186,4,1,40,18,62,10,26,3,1,2,1,19,192,2,0,0,0,103,90,27,18,0,105,0,14,171,9,3000,3250,3500,3227.42,527.37,11,144,20,3,182,9.37,1.05,5,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.158,NA,40.4335139641517,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920205",17455,16014,8285,7729,5104,8392,2518,2506,4000,1223,NA,0.562,NA,NA,228,0,116,5,50,57,54,37,21,4,0,0,223,20,25,30,25.13,6.85,4,14,41,59,1,12,5,12,0,113,0,77,143,47,181,227,0,0,1,1,16,192,16,18,192,16,39,41,41,39.75,2.13,1,28,18,16,68,109,119,152,75,124,7,0,24,10,36,11,26,5,2,0,0,17,228,0,0,0,0,122,106,7,13,0,205,0,14,203,11,2960,3302.5,3600,3247.68,527.55,30,179,14,1,214,9.56,0.69,1,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.673,NA,57,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920304",8896,8468,4322,4146,2043,4535,1890,1035,2168,943,NA,0.578,NA,NA,107,0,68,0,16,27,30,25,6,2,1,0,107,21,26,31,26.48,6.27,0,10,23,40,3,3,13,4,0,64,0,37,62,45,62,107,0,0,1,1,11,90,4,13,90,4,38,39,40,38.38,2.57,0,14,5,5,74,100,7,36,71,101,4,0,25,13,18,6,27,1,3,0,0,12,74,32,1,0,0,55,52,14,4,0,64,0,5,97,5,2942.5,3200,3480,3191.53,524.68,4,86,13,3,96,9.58,1.18,0,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.794,NA,49.3542435424354,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920403",14488,14387,7338,7049,3936,7327,3124,1942,3542,1565,NA,0.566,NA,NA,184,0,156,3,46,41,50,20,20,4,0,0,181,19,25,29,24.97,7.02,7,26,53,84,3,5,35,9,3,129,0,37,140,84,100,182,0,0,1,1,15,150,4,17,150,4,38,39,40,38.72,2.19,1,48,4,7,110,183,1,90,93,178,4,0,58,10,44,9,28,2,2,0,0,17,178,0,3,3,0,97,87,35,9,3,129,0,13,160,10,2920,3250,3500,3195.86,564.8,8,140,20,2,175,9.71,0.74,1,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.88,NA,51.948051948052,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920452",13761,12592,6585,6007,3725,6626,2241,1790,3104,1113,NA,0.599,NA,NA,65,0,58,1,13,15,17,10,6,3,0,0,64,20,26,30,25.95,7.11,0,7,11,37,0,4,1,1,0,57,0,14,51,22,43,65,0,0,0,0,3,58,3,3,58,3,38,40,41,39.38,1.77,0,19,4,3,29,65,0,42,23,59,1,0,18,1,17,6,13,0,1,0,0,3,61,4,0,0,0,39,26,1,1,0,60,0,0,61,4,2970,3146,3500,3248.43,450.86,5,53,6,1,64,9.31,0.86,0,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.617,NA,20.9407216494845,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920502",23751,24613,12204,12409,6282,12971,5360,3131,6509,2769,NA,0.607,NA,NA,384,0,313,8,91,94,74,74,32,9,2,0,376,19,24,30,25.29,6.98,6,39,134,165,8,20,45,29,4,278,0,194,182,172,212,378,6,0,0,4,44,283,24,48,283,24,38,39,40,38.75,2.35,1,125,31,42,143,220,164,214,169,349,10,14,111,17,102,7,39,3,7,6,14,41,341,39,2,2,0,201,183,45,29,4,278,0,26,336,22,2997.5,3200,3518.75,3221.13,489.42,25,274,39,7,373,9.41,1.06,3,369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.05,NA,58.9952373636503,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920601",46106,42815,21516,21299,10683,24116,8016,5216,11692,4391,NA,0.621,NA,NA,483,0,171,8,88,129,119,85,46,8,0,0,475,21,25,30,25.7,6.44,3,46,126,273,5,19,9,52,2,370,0,295,179,232,251,479,2,1,6,8,52,362,25,67,362,25,38,39,40,38.46,2.94,1,112,29,32,269,470,13,284,196,460,15,1,159,24,115,22,52,6,9,2,1,60,460,8,1,14,0,259,224,9,52,2,370,0,32,419,32,2987.5,3250,3555,3253.31,542.29,22,345,69,5,226,9.13,1.14,0,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.745,13.94,41.3102976394116,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920700",21175,19101,10076,9025,5968,10128,3005,2884,4781,1360,NA,0.593,NA,NA,200,0,151,5,46,49,43,45,11,1,0,0,195,19,24.5,30,24.86,6.5,7,38,73,67,3,5,3,36,0,155,0,94,99,64,136,199,0,0,0,2,20,167,6,22,167,6,38,39,40,38.64,2.09,2,72,22,30,66,186,14,128,71,189,7,1,33,17,59,33,21,2,5,0,1,21,189,5,4,1,0,107,93,3,36,0,155,0,19,169,11,2885,3170,3500,3175.3,527.83,21,149,20,2,157,9.07,0.8,0,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,NA,41.8322526668061,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920809",10951,10500,5298,5202,3131,5348,2021,1527,2614,1061,NA,0.561,NA,NA,137,0,118,0,31,34,33,26,12,1,0,0,137,20,25,31,25.2,6.23,2,14,42,70,1,5,6,8,0,119,0,98,33,57,80,135,2,0,0,0,11,108,10,11,108,10,38,39,40,39.05,2.11,0,64,12,13,42,120,17,87,50,129,7,0,30,16,42,4,18,1,5,2,0,10,132,3,1,1,0,68,69,6,8,0,119,0,14,110,13,2980,3270,3600,3264.07,545.69,11,95,16,1,132,9.66,0.79,0,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.619,NA,52.4100994644223,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2920908",14877,14640,7551,7089,4520,7070,3050,2176,3474,1439,NA,0.581,NA,NA,173,0,168,4,51,38,42,23,11,4,0,0,169,18,24,28,24.23,6.9,3,26,68,64,2,8,1,13,1,156,0,105,67,50,123,165,8,0,0,1,17,141,14,18,141,14,38,39,40,38.94,2.21,2,65,21,20,62,172,1,141,32,170,3,0,17,31,65,19,16,0,1,8,0,16,168,0,1,4,0,86,87,1,13,1,156,0,11,147,15,2960,3251,3550,3264.59,512.71,8,127,25,2,170,9.17,1,1,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.799,NA,49.7985031663788,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921005",45813,40183,19879,20304,10562,23297,6324,5230,11659,3415,NA,0.668,NA,NA,647,0,500,7,100,166,162,116,78,17,1,0,640,21,27,31.5,26.57,6.69,1,39,175,368,30,29,31,121,6,391,0,439,197,254,393,633,12,0,0,2,43,559,22,45,559,22,38,39,40,39.06,1.77,0,173,90,81,274,220,427,368,276,627,16,0,141,81,168,75,93,7,7,12,0,36,638,4,2,3,0,338,309,31,121,6,391,0,44,551,52,2940,3243,3555,3249.28,523.77,48,489,70,10,629,9.29,0.92,5,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.943,15.911,55.4936100866284,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921054",12314,11145,5674,5471,3113,5950,2082,1552,2870,1049,NA,0.572,NA,NA,141,0,69,3,35,34,29,27,10,2,1,0,138,19,24,30,24.89,6.84,0,7,19,38,3,2,8,9,0,54,0,29,107,60,81,141,0,0,0,1,3,130,7,4,130,7,39,41,41,40.08,1.7,0,17,3,6,45,72,69,105,36,69,2,0,19,11,18,8,9,0,2,0,0,4,140,1,0,0,0,72,69,15,21,1,103,0,6,125,10,2950,3260,3500,3232.78,515.83,18,111,11,3,137,9.61,1.03,0,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93,NA,49.1289198606272,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921104",23478,21560,11049,10511,5426,11131,5003,2601,5321,2589,NA,0.625,NA,NA,327,0,311,6,80,87,67,54,25,8,0,0,321,19,24,30,24.98,6.82,0,37,137,120,13,19,49,25,1,245,1,70,255,111,216,321,6,0,1,5,41,257,18,47,257,18,38,39,40,38.49,2.32,2,82,29,39,163,80,247,171,156,315,9,0,47,38,77,49,49,3,5,6,0,45,327,0,0,0,0,167,160,49,25,1,245,1,22,288,17,2950,3250,3550,3211.58,568.96,22,252,41,4,323,8.78,1.17,0,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.766,NA,61.4546137943995,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921203",27536,26475,13197,13278,6952,13913,5610,3376,6921,2981,NA,0.586,NA,NA,385,0,305,6,72,95,97,75,35,5,0,0,379,20,26,30,25.63,6.46,0,29,127,144,18,32,4,7,1,343,0,193,168,150,235,375,8,0,2,2,41,296,17,45,296,17,38,39,40,38.51,2.37,1,104,13,26,219,64,321,238,147,353,20,5,84,33,102,19,44,3,12,8,5,40,385,0,0,0,0,201,184,4,7,1,343,0,36,332,17,2920,3220,3565,3212.3,541.37,23,273,44,9,374,9.56,1.15,1,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.084,4.682,55.6277994509464,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921302",11659,10306,5003,5303,2732,5437,2137,1382,2750,1171,NA,0.628,NA,NA,141,0,80,2,40,29,26,27,15,2,0,0,139,19,24,31,25.21,6.91,2,13,44,62,4,7,8,9,0,99,0,80,56,62,79,137,4,0,0,2,14,108,8,16,108,8,38,39,40,38.67,2.27,0,43,2,13,63,85,56,83,57,137,3,0,38,8,38,10,15,2,0,4,0,16,139,1,0,1,0,61,80,8,9,0,99,0,9,129,3,2855,3200,3550,3194.28,511.15,13,98,14,3,106,9.1,0.9,0,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.169,NA,51.2727272727273,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921401",18039,16279,8176,8103,4688,8381,3210,2270,4187,1646,NA,0.542,NA,NA,195,0,144,3,54,57,46,26,6,3,0,0,192,19,23,28,23.87,6.25,0,16,39,69,2,10,1,3,1,167,0,119,62,96,99,187,7,0,2,3,14,153,13,19,153,13,38,39,40,38.84,2.71,1,81,14,4,85,192,3,142,52,177,6,0,60,9,54,5,20,4,1,7,0,16,191,1,2,1,0,90,105,2,3,1,167,0,22,163,8,2866,3166,3455,3124.17,607.48,22,135,16,8,185,8.94,1.17,2,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.279,NA,46.5727251015047,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921450",9902,10507,5393,5114,2717,5548,2242,1333,2638,1143,NA,0.527,NA,NA,96,0,80,1,13,22,27,25,7,1,0,0,95,22,27,31,26.72,5.95,0,10,36,32,0,8,6,1,0,83,0,38,51,41,55,94,2,0,2,0,7,77,6,9,77,6,38,39,40,38.63,2.49,0,22,6,6,55,96,0,56,40,92,2,0,21,15,23,9,11,1,1,2,0,7,95,0,0,1,0,48,48,6,1,0,83,0,8,81,7,2895,3202.5,3588.75,3180.89,689.75,11,68,10,2,91,9.05,1.2,2,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.739,NA,36.3912054586808,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921500",54733,52338,26586,25752,14993,26311,11034,7436,12764,5552,NA,0.506,NA,NA,715,0,524,4,161,185,169,127,51,16,2,0,711,20,25,30,25.3,6.6,16,120,246,239,8,13,131,10,1,458,0,357,290,296,419,699,12,0,3,7,54,564,43,64,564,43,38,39,40,38.93,2.31,0,175,47,66,396,64,651,437,273,626,62,16,170,45,227,39,47,26,34,12,16,53,701,11,3,0,0,371,344,131,10,1,458,0,47,620,46,2975,3260,3560,3250.22,527.11,47,504,90,5,664,9.24,0.71,3,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.979,NA,56.0169225947979,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921609",8967,8280,4241,4039,2240,4071,1969,1095,1954,990,NA,0.558,NA,NA,101,0,95,0,29,20,24,17,9,2,0,0,101,19,25,30,25.05,6.76,0,9,34,53,2,3,7,8,1,84,0,21,77,36,65,101,0,1,0,0,15,77,8,16,77,8,38,39,40,38.68,3.05,0,28,8,12,52,79,22,71,30,96,4,0,22,6,35,8,10,3,1,0,0,15,91,10,0,0,0,50,51,7,8,1,84,0,10,84,7,2800,3140,3520,3164.19,548.15,11,73,11,1,98,9.22,0.83,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.239,NA,51.6888433981576,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921708",36717,35164,17688,17476,10599,17851,6714,5220,8900,3356,NA,0.588,NA,NA,559,0,501,8,141,129,138,91,40,11,1,0,551,19,25,30,24.96,6.72,6,53,235,221,6,30,44,48,1,439,0,178,365,210,349,549,8,0,9,9,57,428,48,75,428,48,38,39,40,38.75,3.05,8,173,35,37,276,121,438,347,209,544,13,1,139,25,165,42,84,8,4,8,1,73,537,18,0,4,0,279,280,44,48,1,439,0,59,468,32,2900,3210,3577.5,3182.26,587.13,51,403,63,13,545,9.01,0.98,5,552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.383,14.088,62.8089887640449,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921807",12477,12477,6227,6250,2807,6421,3249,1388,3149,1713,NA,0.618,NA,NA,111,0,82,1,14,26,39,21,7,3,0,0,110,22,26,30,26.43,6.09,0,4,28,45,2,8,9,2,0,99,0,26,83,42,69,109,2,0,0,0,14,93,3,14,93,3,38,39,40,38.77,1.81,0,26,7,7,70,79,32,66,43,107,3,0,20,11,33,12,16,2,1,2,0,12,110,0,0,1,0,68,43,9,2,0,99,0,6,97,8,2900,3200,3550,3238.3,500.75,10,83,15,1,107,9.28,0.75,0,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.169,NA,35.2492854874563,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2921906",10244,10545,5228,5317,2843,5747,1955,1415,2847,1055,NA,0.606,NA,NA,180,0,42,3,39,46,45,26,18,2,1,0,177,20,25,30,25.35,6.85,1,10,61,91,1,14,43,50,0,83,0,70,109,72,108,176,4,0,0,1,14,158,6,15,158,6,38,39,40,38.73,1.86,2,46,13,18,98,33,147,82,98,170,6,0,30,31,46,22,25,5,1,4,0,13,174,5,1,0,0,79,101,43,50,0,84,0,10,161,9,2962.5,3242.5,3525,3222.81,534.52,16,140,18,1,45,9.74,0.71,2,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.244,6.231,63.2244467860906,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2922003",41068,36026,18186,17840,10660,19973,5393,5246,10018,2576,NA,0.665,NA,NA,615,0,600,12,158,155,151,93,33,13,0,0,603,19,24,29,24.48,6.56,0,38,267,254,17,36,44,42,1,525,0,207,403,255,360,596,18,0,3,1,68,514,29,72,514,29,38,39,40,38.59,2.22,1,149,59,64,331,111,504,333,281,597,17,0,146,77,151,54,95,3,5,18,0,65,614,0,0,1,0,329,286,44,42,1,525,0,46,536,33,2907.5,3205,3542.5,3208.47,519.62,36,493,61,6,608,9.05,0.83,1,613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.337,10.6,61.3894989019764,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2922052",12200,12249,6175,6074,3879,6354,2016,1911,3076,1087,NA,0.566,NA,NA,191,0,184,3,60,41,45,28,10,4,0,0,188,18,23,29,24.03,6.74,2,23,62,90,2,9,5,3,0,180,0,86,105,87,104,189,2,0,1,2,12,158,17,15,158,17,38,39,40,38.96,2.31,0,55,12,25,91,50,141,133,58,183,7,0,66,11,73,3,14,4,2,2,0,14,188,1,1,1,0,90,101,5,3,0,180,0,14,158,19,3000,3340,3660,3307.98,544.11,11,141,30,5,186,9.18,1.11,1,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.095,NA,62.0936280884265,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2922102",27165,24395,12365,12030,6993,12698,4704,3424,6093,2513,NA,0.59,NA,NA,236,0,162,6,62,54,54,40,15,5,0,0,230,19,24,30,24.63,6.64,2,21,100,62,5,7,14,25,0,149,0,138,88,106,130,230,6,0,1,7,17,180,18,25,180,18,38,39,40,38.74,2.61,0,58,18,20,84,119,117,171,63,225,7,0,60,25,64,17,22,3,3,6,0,21,234,1,0,1,0,124,112,14,25,0,149,0,24,197,15,2874.5,3189,3565,3164.81,633.84,20,164,26,3,216,9.21,0.82,3,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.951,NA,38.7329722632529,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2922201",7893,7317,3681,3636,1646,4166,1505,805,2014,817,NA,0.617,NA,NA,80,0,39,0,11,20,18,23,4,3,1,0,80,21.75,27,33,27.18,6.85,1,3,22,46,0,8,5,15,0,59,0,59,20,40,40,80,0,0,0,1,11,64,4,12,64,4,38,39,40,38.54,2.27,0,22,13,12,32,80,0,39,41,79,1,0,20,14,10,9,14,0,1,0,0,12,78,2,0,0,0,42,38,5,15,0,59,0,9,69,2,2901.5,3182.5,3561.25,3182.31,602.36,7,66,6,0,40,9.45,0.68,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.773,NA,39.7219463753724,NA,NA,NA,NA,NA,NA,NA,NA
2015,"MUNICIPIO","2922250",11495,10272,5449,4823,3512,5238,1522,1668,2462,693,NA,0.549,NA,NA,187,0,151,2,44,56,39,34,9,3,0,0,185,20,24,29,24.58,6.11,1,15,48,109,3,10,4,7,0,156,0,42,143,57,130,182,5,0,1,3,14,154,12,18,154,12,38,39,40,38.86,2.39,0,64,24,16,76,187,0,141,45,176,8,2,37,12,80,12,16,2,5,3,2,14,178,9,0,0,0,104,83,4,7,0,156,0,10,166,11,2980,3215,3572.5,3243.9,525.47,10,147,17,3,180,8.7,0.86,1,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.648,1.342,75.9545085296507,NA,NA,NA,NA,NA,NA,NA,NA
